,User ID,Age (yrs),Gender,Country,Social Media Platform Used,Total Time Spent on the Platform (mins),Number of Logging In Sessions,Video Category,Time Spent On Video (mins),Videos Watched Count,Time of Day Usage Frequency,Impact on Productivity,User's Satisfaction with Platform,Video Motivation,Primary Device of Use,Perceived Self Control Level,Perceived Addiction Level,Concurrent Activity,Internet Connection Type,Age Band (yrs),Economic Group
672,673,31,Male,Japan,YouTube,59,13,Entertainment,13,5,Morning,7,3,Entertainment,Smartphone,9,1,At school,Mobile Data,25-44 (Young Adults),Developed
673,674,32,Male,India,YouTube,175,18,Entertainment,19,4,Evening,5,5,Habit,Computer,7,3,At work,Mobile Data,25-44 (Young Adults),Developing
674,675,48,Male,Mexico,Facebook,115,2,Gaming,5,11,Night,1,9,Habit,Tablet,3,7,At work,Mobile Data,45-54 (Older Adults),Developing
675,676,18,Male,Japan,TikTok,225,16,Pranks,20,18,Morning,7,3,Procrastination,Smartphone,9,1,At work,Mobile Data,18-24 (Youth),Developed
676,677,20,Male,Japan,Instagram,155,1,Life Hacks,2,42,Night,1,9,Entertainment,Tablet,3,7,At school,Mobile Data,18-24 (Youth),Developed
677,678,33,Female,India,YouTube,81,19,Jokes/Memes,11,49,Night,1,9,Boredom,Tablet,3,7,Commuting,Wi-Fi,25-44 (Young Adults),Developing
678,679,40,Female,India,YouTube,282,9,Pranks,26,30,Morning,7,3,Boredom,Smartphone,9,1,At school,Mobile Data,35-44 (Mid Adults),Developing
679,680,28,Male,Vietnam,YouTube,256,3,Vlogs,18,15,Afternoon,4,6,Entertainment,Smartphone,6,4,At work,Mobile Data,25-44 (Young Adults),Developing
680,681,29,Other,Philippines,TikTok,195,7,Life Hacks,6,6,Night,1,9,Habit,Smartphone,3,7,At home,Mobile Data,25-44 (Young Adults),Developing
681,682,27,Female,India,TikTok,79,10,Life Hacks,23,16,Evening,5,5,Habit,Computer,7,3,Commuting,Wi-Fi,25-44 (Young Adults),Developing
682,683,49,Male,Pakistan,Facebook,159,1,Entertainment,28,47,Afternoon,4,6,Habit,Smartphone,6,4,At school,Mobile Data,45-54 (Older Adults),Developing
683,684,33,Male,India,TikTok,255,10,ASMR,10,40,Morning,7,3,Boredom,Smartphone,9,1,At work,Wi-Fi,25-44 (Young Adults),Developing
684,685,25,Male,Pakistan,Instagram,271,9,Entertainment,22,9,Evening,5,5,Habit,Smartphone,7,3,At school,Mobile Data,25-44 (Young Adults),Developing
685,686,55,Female,Vietnam,Facebook,35,15,Pranks,23,43,Night,1,9,Boredom,Smartphone,3,7,At work,Wi-Fi,55-64 (Seniors/Pre-retirement),Developing
686,687,29,Male,Mexico,Facebook,149,15,Jokes/Memes,17,34,Evening,5,5,Habit,Tablet,7,3,At school,Mobile Data,25-44 (Young Adults),Developing
687,688,41,Male,United States,Instagram,108,3,Gaming,22,27,Night,1,9,Procrastination,Computer,3,7,Commuting,Mobile Data,35-44 (Mid Adults),Developed
688,689,45,Female,Vietnam,Instagram,287,5,Pranks,11,13,Evening,5,5,Procrastination,Smartphone,7,3,At home,Wi-Fi,45-54 (Older Adults),Developing
689,690,25,Female,Germany,Instagram,60,9,ASMR,19,36,Evening,5,5,Boredom,Smartphone,7,3,At home,Mobile Data,25-44 (Young Adults),Developed
690,691,45,Male,Brazil,Facebook,160,9,Life Hacks,17,27,Night,1,9,Procrastination,Smartphone,3,7,At home,Wi-Fi,45-54 (Older Adults),Developing
691,692,53,Male,India,Facebook,113,7,Pranks,24,9,Morning,7,3,Boredom,Smartphone,9,1,At work,Wi-Fi,45-54 (Older Adults),Developing
692,693,43,Other,Mexico,Facebook,98,12,Vlogs,4,5,Night,1,9,Boredom,Computer,3,7,At home,Mobile Data,35-44 (Mid Adults),Developing
693,694,25,Female,Germany,Instagram,150,9,Jokes/Memes,26,22,Afternoon,4,6,Entertainment,Smartphone,6,4,At home,Mobile Data,25-44 (Young Adults),Developed
694,695,45,Female,Indonesia,Instagram,222,6,Life Hacks,24,31,Evening,5,5,Boredom,Computer,7,3,At home,Wi-Fi,45-54 (Older Adults),Developing
695,696,45,Female,Mexico,YouTube,242,2,Life Hacks,26,3,Night,1,9,Entertainment,Smartphone,3,7,At work,Mobile Data,45-54 (Older Adults),Developing
696,697,54,Other,India,TikTok,192,9,Gaming,14,30,Evening,5,5,Entertainment,Tablet,7,3,At home,Wi-Fi,45-54 (Older Adults),Developing
697,698,58,Male,India,YouTube,260,17,Vlogs,27,21,Afternoon,4,6,Entertainment,Tablet,6,4,At work,Mobile Data,55-64 (Seniors/Pre-retirement),Developing
698,699,53,Male,Vietnam,Instagram,18,1,Life Hacks,20,35,Evening,5,5,Boredom,Computer,7,3,Commuting,Mobile Data,45-54 (Older Adults),Developing
699,700,44,Female,Brazil,Facebook,88,19,Gaming,4,6,Evening,5,5,Boredom,Tablet,7,3,At school,Wi-Fi,35-44 (Mid Adults),Developing
700,701,34,Female,Mexico,Instagram,61,6,Vlogs,28,28,Afternoon,4,6,Procrastination,Computer,6,4,At home,Wi-Fi,25-44 (Young Adults),Developing
701,702,26,Male,Philippines,TikTok,278,5,Life Hacks,14,32,Night,1,9,Boredom,Smartphone,3,7,At home,Wi-Fi,25-44 (Young Adults),Developing
702,703,50,Other,India,YouTube,235,2,Jokes/Memes,26,42,Evening,5,5,Entertainment,Computer,7,3,At home,Mobile Data,45-54 (Older Adults),Developing
703,704,37,Male,United States,YouTube,60,9,Trends,4,37,Night,1,9,Boredom,Computer,3,7,At school,Wi-Fi,35-44 (Mid Adults),Developed
704,705,30,Male,Vietnam,Facebook,195,14,Jokes/Memes,6,25,Night,1,9,Habit,Smartphone,3,7,At home,Wi-Fi,25-44 (Young Adults),Developing
705,706,45,Male,India,YouTube,43,4,Vlogs,9,32,Evening,5,5,Habit,Tablet,7,3,At home,Mobile Data,45-54 (Older Adults),Developing
706,707,46,Male,Brazil,YouTube,239,4,Trends,21,35,Evening,5,5,Habit,Smartphone,7,3,At school,Mobile Data,45-54 (Older Adults),Developing
707,708,30,Female,United States,Instagram,140,15,Entertainment,12,22,Evening,5,5,Habit,Smartphone,7,3,At home,Mobile Data,25-44 (Young Adults),Developed
708,709,63,Female,Mexico,YouTube,129,8,Pranks,29,24,Night,1,9,Procrastination,Tablet,3,7,At home,Wi-Fi,55-64 (Seniors/Pre-retirement),Developing
709,710,52,Male,Philippines,YouTube,256,4,Life Hacks,26,39,Night,1,9,Boredom,Smartphone,3,7,At home,Wi-Fi,45-54 (Older Adults),Developing
710,711,23,Male,Mexico,YouTube,201,16,Entertainment,8,30,Afternoon,4,6,Procrastination,Smartphone,6,4,At school,Wi-Fi,18-24 (Youth),Developing
711,712,35,Other,Japan,Facebook,219,4,Life Hacks,24,32,Evening,5,5,Entertainment,Tablet,7,3,At home,Mobile Data,35-44 (Mid Adults),Developed
712,713,22,Male,Brazil,Facebook,112,16,Entertainment,4,31,Evening,5,5,Habit,Smartphone,7,3,At work,Mobile Data,18-24 (Youth),Developing
713,714,64,Other,Germany,Instagram,142,12,Vlogs,27,23,Night,1,9,Entertainment,Smartphone,3,7,At home,Mobile Data,55-64 (Seniors/Pre-retirement),Developed
714,715,42,Female,India,YouTube,148,16,Entertainment,26,40,Morning,7,3,Boredom,Computer,9,1,At school,Mobile Data,35-44 (Mid Adults),Developing
715,716,19,Male,Philippines,Facebook,130,19,ASMR,25,33,Evening,5,5,Entertainment,Tablet,7,3,At home,Mobile Data,18-24 (Youth),Developing
716,717,27,Female,India,Facebook,103,8,Jokes/Memes,25,25,Night,1,9,Habit,Tablet,3,7,At school,Mobile Data,25-44 (Young Adults),Developing
717,718,47,Female,Mexico,Instagram,138,6,Vlogs,5,36,Morning,7,3,Procrastination,Tablet,9,1,At home,Mobile Data,45-54 (Older Adults),Developing
718,719,62,Female,India,TikTok,100,10,Vlogs,6,24,Evening,5,5,Boredom,Smartphone,7,3,At school,Mobile Data,55-64 (Seniors/Pre-retirement),Developing
719,720,22,Other,Mexico,YouTube,101,5,Life Hacks,5,31,Afternoon,4,6,Entertainment,Smartphone,6,4,At home,Mobile Data,18-24 (Youth),Developing
720,721,50,Male,India,Facebook,72,18,Trends,19,39,Evening,5,5,Entertainment,Tablet,7,3,Commuting,Wi-Fi,45-54 (Older Adults),Developing
721,722,18,Male,United States,Instagram,38,10,Vlogs,27,46,Afternoon,4,6,Boredom,Smartphone,6,4,At work,Mobile Data,18-24 (Youth),Developed
722,723,35,Other,United States,Instagram,219,10,Pranks,8,13,Afternoon,4,6,Boredom,Smartphone,6,4,At home,Mobile Data,35-44 (Mid Adults),Developed
723,724,49,Female,United States,Instagram,21,7,Gaming,9,10,Afternoon,4,6,Boredom,Tablet,6,4,At school,Wi-Fi,45-54 (Older Adults),Developed
724,725,64,Female,Mexico,Facebook,139,18,Life Hacks,15,23,Evening,5,5,Procrastination,Tablet,7,3,At school,Wi-Fi,55-64 (Seniors/Pre-retirement),Developing
725,726,28,Female,Pakistan,YouTube,182,1,ASMR,4,18,Evening,5,5,Entertainment,Tablet,7,3,At school,Mobile Data,25-44 (Young Adults),Developing
726,727,38,Female,United States,TikTok,217,7,Trends,25,32,Night,1,9,Habit,Computer,3,7,At home,Wi-Fi,35-44 (Mid Adults),Developed
727,728,43,Female,Germany,YouTube,33,1,Pranks,9,33,Afternoon,4,6,Habit,Tablet,6,4,Commuting,Mobile Data,35-44 (Mid Adults),Developed
728,729,42,Male,United States,Instagram,108,15,ASMR,7,36,Afternoon,4,6,Habit,Computer,6,4,At home,Mobile Data,35-44 (Mid Adults),Developed
729,730,39,Male,India,Instagram,148,4,Trends,8,28,Afternoon,4,6,Boredom,Smartphone,6,4,At work,Mobile Data,35-44 (Mid Adults),Developing
730,731,44,Female,Brazil,TikTok,183,10,Vlogs,15,16,Evening,5,5,Boredom,Smartphone,7,3,Commuting,Wi-Fi,35-44 (Mid Adults),Developing
731,732,30,Other,India,YouTube,38,9,Pranks,19,16,Evening,5,5,Entertainment,Tablet,7,3,At school,Mobile Data,25-44 (Young Adults),Developing
732,733,50,Male,Vietnam,Instagram,152,2,Comedy,15,18,Morning,7,3,Habit,Smartphone,9,1,At home,Mobile Data,45-54 (Older Adults),Developing
733,734,51,Female,India,Instagram,51,14,Trends,5,8,Night,1,9,Entertainment,Smartphone,3,7,At home,Mobile Data,45-54 (Older Adults),Developing
734,735,58,Other,Germany,YouTube,217,16,Gaming,19,42,Evening,5,5,Boredom,Smartphone,7,3,At home,Wi-Fi,55-64 (Seniors/Pre-retirement),Developed
735,736,52,Male,Pakistan,Instagram,201,1,Entertainment,7,16,Afternoon,4,6,Entertainment,Smartphone,6,4,At work,Mobile Data,45-54 (Older Adults),Developing
736,737,18,Other,United States,YouTube,169,2,Life Hacks,6,11,Evening,5,5,Boredom,Tablet,7,3,At home,Mobile Data,18-24 (Youth),Developed
737,738,38,Female,United States,Instagram,73,7,Gaming,27,6,Afternoon,3,7,Boredom,Computer,5,5,At home,Mobile Data,35-44 (Mid Adults),Developed
738,739,23,Male,Indonesia,YouTube,252,10,Gaming,19,1,Night,9,1,Habit,Tablet,10,0,At school,Mobile Data,18-24 (Youth),Developing
739,740,45,Female,Mexico,TikTok,267,1,ASMR,25,12,Evening,3,7,Habit,Smartphone,5,5,Commuting,Mobile Data,45-54 (Older Adults),Developing
740,741,34,Female,Pakistan,Instagram,161,13,ASMR,28,38,Evening,9,1,Entertainment,Smartphone,10,0,At home,Mobile Data,25-44 (Young Adults),Developing
741,742,22,Other,Indonesia,TikTok,224,1,Entertainment,17,28,Afternoon,3,7,Habit,Tablet,5,5,At home,Mobile Data,18-24 (Youth),Developing
742,743,48,Male,Vietnam,Instagram,175,5,Life Hacks,10,45,Evening,3,7,Habit,Tablet,5,5,At home,Mobile Data,45-54 (Older Adults),Developing
743,744,22,Female,India,Instagram,40,16,Trends,19,17,Afternoon,8,2,Habit,Smartphone,10,0,At home,Wi-Fi,18-24 (Youth),Developing
744,745,55,Female,Mexico,Facebook,241,15,Life Hacks,11,1,Afternoon,6,4,Habit,Computer,8,2,At school,Mobile Data,55-64 (Seniors/Pre-retirement),Developing
745,746,20,Male,Mexico,YouTube,291,17,Pranks,15,32,Evening,8,2,Boredom,Computer,10,0,At work,Wi-Fi,18-24 (Youth),Developing
746,747,40,Male,Japan,TikTok,38,16,Entertainment,10,8,Evening,6,4,Habit,Smartphone,8,2,At home,Wi-Fi,35-44 (Mid Adults),Developed
747,748,54,Female,Japan,TikTok,204,13,Pranks,11,40,Night,8,2,Boredom,Smartphone,10,0,At work,Wi-Fi,45-54 (Older Adults),Developed
748,749,54,Male,India,TikTok,265,11,Pranks,23,43,Morning,8,2,Procrastination,Smartphone,10,0,At school,Mobile Data,45-54 (Older Adults),Developing
749,750,27,Female,India,YouTube,290,17,Pranks,3,46,Morning,8,2,Boredom,Smartphone,10,0,At school,Mobile Data,25-44 (Young Adults),Developing
750,751,27,Male,India,Facebook,96,17,Entertainment,3,24,Evening,6,4,Boredom,Smartphone,8,2,At work,Wi-Fi,25-44 (Young Adults),Developing
751,752,36,Male,India,TikTok,158,2,Entertainment,18,10,Afternoon,8,2,Boredom,Computer,10,0,At work,Mobile Data,35-44 (Mid Adults),Developing
752,753,34,Male,United States,YouTube,258,13,Gaming,25,47,Afternoon,8,2,Entertainment,Smartphone,10,0,At home,Wi-Fi,25-44 (Young Adults),Developed
753,754,38,Other,United States,Instagram,292,14,Trends,11,39,Night,9,1,Boredom,Tablet,10,0,At school,Mobile Data,35-44 (Mid Adults),Developed
754,755,31,Male,Japan,TikTok,207,11,Vlogs,20,39,Morning,6,4,Entertainment,Smartphone,8,2,At work,Wi-Fi,25-44 (Young Adults),Developed
755,756,26,Male,Japan,TikTok,53,10,Vlogs,26,10,Morning,6,4,Boredom,Smartphone,8,2,At home,Mobile Data,25-44 (Young Adults),Developed
756,757,63,Female,Japan,Facebook,37,3,Vlogs,29,36,Afternoon,3,7,Procrastination,Computer,5,5,At work,Mobile Data,55-64 (Seniors/Pre-retirement),Developed
757,758,18,Female,Pakistan,TikTok,26,17,Gaming,22,25,Evening,8,2,Boredom,Smartphone,10,0,At home,Mobile Data,18-24 (Youth),Developing
758,759,62,Female,Brazil,TikTok,136,15,Vlogs,18,10,Morning,8,2,Entertainment,Smartphone,10,0,Commuting,Mobile Data,55-64 (Seniors/Pre-retirement),Developing
759,760,30,Other,India,Instagram,177,9,Gaming,25,19,Evening,6,4,Boredom,Smartphone,8,2,At school,Mobile Data,25-44 (Young Adults),Developing
760,761,21,Female,Pakistan,YouTube,253,10,Comedy,15,46,Night,8,2,Habit,Tablet,10,0,At home,Wi-Fi,18-24 (Youth),Developing
761,762,18,Male,United States,YouTube,85,8,Entertainment,7,45,Evening,3,7,Procrastination,Computer,5,5,At home,Wi-Fi,18-24 (Youth),Developed
762,763,57,Female,United States,Facebook,240,13,Vlogs,10,15,Evening,8,2,Boredom,Smartphone,10,0,At home,Mobile Data,55-64 (Seniors/Pre-retirement),Developed
763,764,49,Male,Vietnam,Instagram,213,18,Life Hacks,21,16,Night,8,2,Entertainment,Tablet,10,0,At school,Mobile Data,45-54 (Older Adults),Developing
764,765,51,Male,Germany,YouTube,257,5,Jokes/Memes,23,2,Afternoon,9,1,Procrastination,Tablet,10,0,At school,Mobile Data,45-54 (Older Adults),Developed
765,766,45,Male,Mexico,Instagram,223,6,Life Hacks,20,29,Night,6,4,Habit,Smartphone,8,2,Commuting,Mobile Data,45-54 (Older Adults),Developing
766,767,48,Male,India,YouTube,224,17,Jokes/Memes,29,4,Night,3,7,Habit,Computer,5,5,At home,Mobile Data,45-54 (Older Adults),Developing
767,768,25,Male,Indonesia,Instagram,167,11,Pranks,10,29,Afternoon,8,2,Boredom,Computer,10,0,At home,Mobile Data,25-44 (Young Adults),Developing
768,769,56,Male,Philippines,Facebook,78,16,ASMR,13,31,Afternoon,8,2,Habit,Smartphone,10,0,At home,Mobile Data,55-64 (Seniors/Pre-retirement),Developing
769,770,43,Male,United States,TikTok,94,9,Jokes/Memes,15,17,Night,3,7,Boredom,Smartphone,5,5,Commuting,Mobile Data,35-44 (Mid Adults),Developed
770,771,51,Female,Vietnam,Facebook,276,2,Trends,23,10,Morning,3,7,Entertainment,Smartphone,5,5,Commuting,Mobile Data,45-54 (Older Adults),Developing
771,772,20,Female,India,YouTube,78,5,ASMR,18,27,Night,6,4,Boredom,Smartphone,8,2,At home,Mobile Data,18-24 (Youth),Developing
772,773,29,Other,Germany,Facebook,108,1,Vlogs,23,41,Evening,3,7,Habit,Smartphone,5,5,At home,Mobile Data,25-44 (Young Adults),Developed
773,774,18,Female,Pakistan,TikTok,225,4,Vlogs,4,15,Afternoon,6,4,Habit,Computer,8,2,At home,Mobile Data,18-24 (Youth),Developing
774,775,61,Other,India,Facebook,170,4,Jokes/Memes,20,44,Afternoon,8,2,Entertainment,Smartphone,10,0,At school,Mobile Data,55-64 (Seniors/Pre-retirement),Developing
775,776,22,Male,Mexico,YouTube,103,3,Life Hacks,17,31,Evening,8,2,Entertainment,Smartphone,10,0,At work,Mobile Data,18-24 (Youth),Developing
776,777,47,Male,India,YouTube,183,9,Jokes/Memes,28,21,Night,9,1,Habit,Tablet,10,0,At school,Wi-Fi,45-54 (Older Adults),Developing
777,778,47,Male,Brazil,Facebook,174,12,Gaming,3,41,Night,3,7,Procrastination,Smartphone,5,5,At work,Mobile Data,45-54 (Older Adults),Developing
778,779,34,Male,Japan,TikTok,124,10,Jokes/Memes,21,46,Night,8,2,Entertainment,Tablet,10,0,At work,Wi-Fi,25-44 (Young Adults),Developed
779,780,64,Other,Japan,Facebook,229,2,Pranks,21,45,Evening,8,2,Entertainment,Smartphone,10,0,At school,Mobile Data,55-64 (Seniors/Pre-retirement),Developed
780,781,40,Female,Mexico,TikTok,40,11,Jokes/Memes,2,26,Afternoon,6,4,Habit,Smartphone,8,2,At work,Mobile Data,35-44 (Mid Adults),Developing
781,782,32,Female,Germany,Instagram,20,10,Gaming,4,38,Afternoon,3,7,Entertainment,Smartphone,5,5,At school,Mobile Data,25-44 (Young Adults),Developed
782,783,54,Male,Vietnam,TikTok,139,6,Pranks,1,36,Night,8,2,Habit,Smartphone,10,0,At home,Wi-Fi,45-54 (Older Adults),Developing
783,784,38,Male,Pakistan,Instagram,114,18,Life Hacks,15,17,Morning,6,4,Habit,Smartphone,8,2,At school,Mobile Data,35-44 (Mid Adults),Developing
784,785,31,Male,Japan,Facebook,36,2,Jokes/Memes,25,3,Evening,6,4,Habit,Smartphone,8,2,At work,Wi-Fi,25-44 (Young Adults),Developed
785,786,19,Male,India,TikTok,236,2,Pranks,1,14,Evening,8,2,Entertainment,Tablet,10,0,At home,Wi-Fi,18-24 (Youth),Developing
786,787,28,Female,Indonesia,Instagram,11,10,Gaming,6,49,Evening,8,2,Entertainment,Tablet,10,0,At work,Wi-Fi,25-44 (Young Adults),Developing
787,788,56,Other,United States,Instagram,110,16,Trends,7,13,Night,6,4,Boredom,Smartphone,8,2,At school,Wi-Fi,55-64 (Seniors/Pre-retirement),Developed
788,789,55,Male,United States,Instagram,30,12,Vlogs,19,41,Afternoon,8,2,Entertainment,Smartphone,10,0,At home,Wi-Fi,55-64 (Seniors/Pre-retirement),Developed
789,790,51,Male,United States,YouTube,67,1,Life Hacks,12,27,Evening,3,7,Boredom,Smartphone,5,5,At work,Mobile Data,45-54 (Older Adults),Developed
790,791,55,Male,Vietnam,Facebook,189,8,Jokes/Memes,1,1,Night,6,4,Entertainment,Smartphone,8,2,At home,Mobile Data,55-64 (Seniors/Pre-retirement),Developing
791,792,51,Male,India,Instagram,29,16,Pranks,7,17,Morning,6,4,Habit,Smartphone,8,2,At school,Wi-Fi,45-54 (Older Adults),Developing
792,793,35,Male,India,TikTok,264,18,Jokes/Memes,19,48,Evening,3,7,Habit,Smartphone,5,5,At work,Mobile Data,35-44 (Mid Adults),Developing
793,794,47,Male,Mexico,Instagram,47,13,Jokes/Memes,13,34,Night,3,7,Entertainment,Smartphone,5,5,Commuting,Mobile Data,45-54 (Older Adults),Developing
794,795,32,Female,United States,YouTube,157,15,Comedy,26,14,Evening,6,4,Entertainment,Smartphone,8,2,At school,Wi-Fi,25-44 (Young Adults),Developed
795,796,44,Female,India,Facebook,34,12,Life Hacks,12,17,Afternoon,6,4,Boredom,Smartphone,8,2,At home,Mobile Data,35-44 (Mid Adults),Developing
796,797,51,Other,Pakistan,YouTube,130,8,Jokes/Memes,12,3,Night,8,2,Boredom,Smartphone,10,0,At home,Mobile Data,45-54 (Older Adults),Developing
797,798,55,Female,Brazil,YouTube,35,10,Gaming,22,34,Night,8,2,Habit,Smartphone,10,0,At work,Mobile Data,55-64 (Seniors/Pre-retirement),Developing
798,799,50,Male,Brazil,YouTube,178,14,ASMR,13,40,Morning,6,4,Procrastination,Smartphone,8,2,At home,Mobile Data,45-54 (Older Adults),Developing
799,800,41,Male,India,TikTok,234,5,Life Hacks,28,25,Evening,6,4,Boredom,Smartphone,8,2,At home,Mobile Data,35-44 (Mid Adults),Developing
800,801,32,Male,Vietnam,Facebook,10,18,Jokes/Memes,14,2,Afternoon,8,2,Habit,Tablet,10,0,At work,Mobile Data,25-44 (Young Adults),Developing
801,802,47,Male,Japan,Facebook,270,19,Life Hacks,22,34,Evening,8,2,Boredom,Smartphone,10,0,At work,Wi-Fi,45-54 (Older Adults),Developed
802,803,59,Female,India,TikTok,22,15,Entertainment,12,26,Night,3,7,Entertainment,Smartphone,5,5,At home,Mobile Data,55-64 (Seniors/Pre-retirement),Developing
803,804,34,Female,United States,Facebook,57,6,Entertainment,20,31,Morning,8,2,Entertainment,Smartphone,10,0,Commuting,Mobile Data,25-44 (Young Adults),Developed
804,805,22,Female,Philippines,YouTube,103,11,Life Hacks,12,9,Evening,6,4,Habit,Smartphone,8,2,At home,Mobile Data,18-24 (Youth),Developing
805,806,46,Male,United States,Facebook,270,11,ASMR,27,30,Evening,3,7,Boredom,Smartphone,5,5,At home,Mobile Data,45-54 (Older Adults),Developed
806,807,21,Female,Mexico,TikTok,287,18,Jokes/Memes,6,20,Afternoon,8,2,Entertainment,Tablet,10,0,Commuting,Mobile Data,18-24 (Youth),Developing
807,808,27,Other,Mexico,YouTube,214,18,Pranks,27,21,Evening,3,7,Procrastination,Computer,5,5,At home,Mobile Data,25-44 (Young Adults),Developing
808,809,34,Male,Brazil,TikTok,194,10,Life Hacks,10,29,Evening,3,7,Procrastination,Computer,5,5,At work,Mobile Data,25-44 (Young Adults),Developing
809,810,27,Male,Brazil,Instagram,184,2,Gaming,20,25,Evening,3,7,Boredom,Smartphone,5,5,At school,Mobile Data,25-44 (Young Adults),Developing
810,811,34,Male,Vietnam,YouTube,78,9,Pranks,29,38,Evening,3,7,Entertainment,Tablet,5,5,At work,Mobile Data,25-44 (Young Adults),Developing
811,812,37,Male,Germany,YouTube,113,14,Pranks,24,44,Evening,6,4,Boredom,Smartphone,8,2,At work,Mobile Data,35-44 (Mid Adults),Developed
812,813,41,Male,Indonesia,Facebook,255,19,Gaming,9,25,Night,8,2,Entertainment,Smartphone,10,0,At school,Wi-Fi,35-44 (Mid Adults),Developing
813,814,22,Other,Indonesia,YouTube,170,10,Gaming,2,9,Evening,3,7,Boredom,Computer,5,5,At work,Wi-Fi,18-24 (Youth),Developing
814,815,51,Female,Germany,TikTok,209,4,Jokes/Memes,7,39,Evening,8,2,Habit,Smartphone,10,0,At home,Mobile Data,45-54 (Older Adults),Developed
815,816,23,Female,Japan,Facebook,225,6,Jokes/Memes,9,44,Evening,6,4,Habit,Smartphone,8,2,At work,Mobile Data,18-24 (Youth),Developed
816,817,19,Male,Indonesia,Instagram,221,14,Vlogs,25,26,Night,8,2,Boredom,Smartphone,10,0,At school,Mobile Data,18-24 (Youth),Developing
817,818,30,Male,Vietnam,TikTok,25,4,Jokes/Memes,12,37,Afternoon,6,4,Entertainment,Smartphone,8,2,At school,Mobile Data,25-44 (Young Adults),Developing
818,819,60,Female,Philippines,Instagram,214,15,Life Hacks,5,16,Morning,3,7,Habit,Smartphone,5,5,At home,Mobile Data,55-64 (Seniors/Pre-retirement),Developing
819,820,60,Male,Philippines,Instagram,48,16,Jokes/Memes,1,37,Night,3,7,Procrastination,Smartphone,5,5,At home,Mobile Data,55-64 (Seniors/Pre-retirement),Developing
820,821,28,Female,India,Instagram,98,7,Trends,22,12,Afternoon,3,7,Boredom,Tablet,5,5,Commuting,Wi-Fi,25-44 (Young Adults),Developing
821,822,64,Female,India,YouTube,265,17,Jokes/Memes,15,24,Afternoon,3,7,Boredom,Smartphone,5,5,Commuting,Mobile Data,55-64 (Seniors/Pre-retirement),Developing
822,823,40,Male,Philippines,TikTok,263,19,Gaming,8,26,Night,3,7,Entertainment,Smartphone,5,5,At work,Mobile Data,35-44 (Mid Adults),Developing
823,824,33,Female,United States,TikTok,225,19,Gaming,1,20,Afternoon,3,7,Habit,Tablet,5,5,At school,Mobile Data,25-44 (Young Adults),Developed
824,825,48,Other,United States,YouTube,181,17,Comedy,18,9,Evening,6,4,Habit,Smartphone,8,2,At school,Mobile Data,45-54 (Older Adults),Developed
825,826,28,Male,Germany,Facebook,146,6,Vlogs,13,23,Night,3,7,Boredom,Smartphone,5,5,Commuting,Mobile Data,25-44 (Young Adults),Developed
826,827,33,Other,India,Instagram,187,11,ASMR,29,39,Evening,3,7,Habit,Tablet,5,5,At home,Mobile Data,25-44 (Young Adults),Developing
827,828,25,Other,India,TikTok,86,16,Pranks,1,29,Evening,3,7,Boredom,Smartphone,5,5,At school,Mobile Data,25-44 (Young Adults),Developing
828,829,21,Male,Brazil,YouTube,197,8,Pranks,5,31,Night,8,2,Boredom,Smartphone,10,0,At school,Mobile Data,18-24 (Youth),Developing
829,830,57,Other,Mexico,Instagram,24,11,Vlogs,18,19,Afternoon,9,1,Habit,Smartphone,10,0,At school,Mobile Data,55-64 (Seniors/Pre-retirement),Developing
830,831,21,Female,Vietnam,Facebook,223,7,Jokes/Memes,16,20,Afternoon,8,2,Procrastination,Smartphone,10,0,At home,Mobile Data,18-24 (Youth),Developing
831,832,42,Female,Philippines,Facebook,217,19,Vlogs,26,23,Night,6,4,Habit,Smartphone,8,2,Commuting,Mobile Data,35-44 (Mid Adults),Developing
832,833,20,Female,Indonesia,Instagram,178,10,Entertainment,10,43,Night,3,7,Habit,Smartphone,5,5,At school,Mobile Data,18-24 (Youth),Developing
833,834,49,Male,Germany,Facebook,289,9,Jokes/Memes,4,27,Evening,8,2,Boredom,Tablet,10,0,At school,Wi-Fi,45-54 (Older Adults),Developed
834,835,20,Other,United States,TikTok,155,4,Trends,1,30,Evening,6,4,Entertainment,Tablet,8,2,Commuting,Wi-Fi,18-24 (Youth),Developed
835,836,44,Male,Philippines,TikTok,272,15,Entertainment,23,21,Night,3,7,Habit,Smartphone,5,5,At home,Mobile Data,35-44 (Mid Adults),Developing
836,837,46,Female,India,TikTok,13,13,Gaming,8,44,Morning,3,7,Boredom,Tablet,5,5,At home,Mobile Data,45-54 (Older Adults),Developing
837,838,49,Other,Mexico,Facebook,99,2,Jokes/Memes,5,35,Evening,3,7,Habit,Computer,5,5,At work,Mobile Data,45-54 (Older Adults),Developing
838,839,36,Other,India,TikTok,69,2,Life Hacks,2,49,Night,3,7,Habit,Tablet,5,5,At school,Mobile Data,35-44 (Mid Adults),Developing
839,840,38,Male,Indonesia,YouTube,25,16,Pranks,24,7,Evening,8,2,Habit,Tablet,10,0,At home,Mobile Data,35-44 (Mid Adults),Developing
840,841,22,Male,India,TikTok,236,9,Jokes/Memes,17,22,Evening,3,7,Boredom,Tablet,5,5,Commuting,Wi-Fi,18-24 (Youth),Developing
